Fecha,Cierre,Apertura,Máximo,Mínimo,Vol,% var
2011-05-05,1481.4,"1,517.00","1,522.10","1,462.50",334.05K,-2.24%
2011-05-06,1491.6,"1,475.90","1,498.50","1,471.10",264.80K,0.69%
2011-05-09,1503.2,"1,496.60","1,513.90","1,489.00",153.91K,0.78%
2011-05-10,1516.9,"1,512.50","1,520.00","1,505.20",149.35K,0.91%
2011-05-11,1501.4,"1,515.90","1,526.80","1,495.40",198.03K,-1.02%
2011-05-12,1506.8,"1,499.20","1,509.70","1,477.60",207.43K,0.36%
2011-05-13,1493.6,"1,506.50","1,516.40","1,482.00",184.88K,-0.88%
2011-05-16,1490.6,"1,494.60","1,504.30","1,486.00",127.10K,-0.20%
2011-05-17,1480.0,"1,490.00","1,497.50","1,471.10",190.08K,-0.71%
2011-05-18,1495.8,"1,486.50","1,499.70","1,484.60",145.02K,1.07%
2011-05-19,1492.4,"1,495.50","1,499.60","1,485.80",162.31K,-0.23%
2011-05-20,1508.9,"1,493.50","1,515.80","1,486.40",194.40K,1.11%
2011-05-23,1515.4,"1,512.80","1,519.00","1,503.70",191.25K,0.43%
2011-05-24,1523.3,"1,517.20","1,529.00","1,513.20",234.39K,0.52%
2011-05-25,1526.7,"1,526.20","1,532.50","1,521.30",194.95K,0.22%
2011-05-26,1522.8,"1,526.00","1,531.10","1,514.60",186.99K,-0.26%
2011-05-27,1537.3,"1,520.20","1,539.50","1,520.00",138.12K,0.95%
2011-05-30,1536.8,"1,538.10","1,541.90","1,533.10",114.70K,-0.03%
2011-06-01,1543.2,"1,536.60","1,551.60","1,530.40",153.61K,0.42%
2011-06-02,1532.7,"1,542.20","1,545.50","1,520.40",151.69K,-0.68%
2011-06-03,1542.4,"1,535.00","1,548.40","1,524.90",153.26K,0.63%
2011-06-06,1547.2,"1,544.50","1,555.00","1,541.60",100.19K,0.31%
2011-06-07,1544.0,"1,545.00","1,551.40","1,537.00",113.97K,-0.21%
2011-06-08,1538.7,"1,545.00","1,547.40","1,531.80",111.69K,-0.34%
2011-06-09,1542.7,"1,538.30","1,550.80","1,534.00",108.43K,0.26%
2011-06-10,1529.2,"1,545.10","1,546.50","1,526.70",129.48K,-0.88%
2011-06-13,1515.6,"1,530.70","1,533.90","1,511.40",117.01K,-0.89%
2011-06-14,1524.4,"1,516.50","1,527.60","1,512.80",115.38K,0.58%
2011-06-15,1526.2,"1,525.10","1,535.70","1,514.50",152.88K,0.12%
2011-06-16,1529.9,"1,531.00","1,534.00","1,522.00",113.36K,0.24%
2011-06-17,1539.1,"1,529.10","1,543.00","1,523.20",119.74K,0.60%
2011-06-20,1542.0,"1,541.30","1,548.20","1,533.60",95.17K,0.19%
2011-06-21,1546.4,"1,541.10","1,549.00","1,539.30",95.54K,0.29%
2011-06-22,1553.4,"1,547.90","1,559.30","1,542.00",140.56K,0.45%
2011-06-23,1520.5,"1,548.50","1,549.60","1,511.50",238.42K,-2.12%
2011-06-24,1500.9,"1,522.70","1,526.50","1,498.50",182.17K,-1.29%
2011-06-27,1496.4,"1,500.90","1,506.10","1,490.80",128.94K,-0.30%
2011-06-28,1500.2,"1,496.80","1,507.00","1,495.50",101.39K,0.25%
2011-06-29,1510.4,"1,502.50","1,513.80","1,500.80",101.48K,0.68%
2011-06-30,1502.8,"1,512.30","1,514.80","1,499.10",134.20K,-0.50%
2011-07-01,1482.6,"1,501.50","1,503.00","1,478.30",145.35K,-1.34%
2011-07-04,1512.7,"1,486.80","1,518.00","1,486.20",137.18K,2.03%
2011-07-06,1529.2,"1,516.20","1,534.50","1,510.30",142.65K,1.09%
2011-07-07,1530.6,"1,529.70","1,534.90","1,522.20",117.62K,0.09%
2011-07-08,1541.6,"1,532.50","1,546.00","1,525.00",159.73K,0.72%
2011-07-11,1549.2,"1,545.00","1,557.60","1,542.10",147.08K,0.49%
2011-07-12,1562.3,"1,554.80","1,574.30","1,541.10",176.61K,0.85%
2011-07-13,1585.5,"1,568.00","1,588.90","1,564.60",210.28K,1.48%
2011-07-14,1589.3,"1,584.20","1,594.90","1,579.40",189.98K,0.24%
2011-07-15,1590.1,"1,587.60","1,594.50","1,576.00",123.38K,0.05%
2011-07-18,1602.4,"1,594.30","1,607.90","1,591.40",139.69K,0.77%
2011-07-19,1601.1,"1,606.10","1,610.70","1,582.70",194.07K,-0.08%
2011-07-20,1596.9,"1,587.70","1,602.60","1,581.10",153.92K,-0.26%
2011-07-21,1587.0,"1,601.90","1,605.00","1,584.90",189.18K,-0.62%
2011-07-22,1601.5,"1,589.70","1,607.70","1,583.20",158.42K,0.91%
2011-07-25,1612.2,"1,607.90","1,624.30","1,603.80",209.06K,0.67%
2011-07-26,1616.8,"1,614.80","1,620.80","1,607.80",211.47K,0.29%
2011-07-27,1615.1,"1,619.80","1,628.80","1,608.90",232.22K,-0.11%
2011-07-28,1616.2,"1,616.20","1,622.80","1,605.00",164.00K,0.07%
2011-07-29,1631.2,"1,619.50","1,637.50","1,613.00",153.05K,0.93%
2011-08-01,1621.7,"1,622.20","1,634.50","1,608.20",156.24K,-0.58%
2011-08-02,1644.5,"1,622.60","1,664.50","1,618.80",173.57K,1.41%
2011-08-03,1666.3,"1,662.50","1,675.90","1,654.40",204.44K,1.33%
2011-08-04,1659.0,"1,662.90","1,684.90","1,642.20",310.25K,-0.44%
2011-08-05,1651.8,"1,649.70","1,673.00","1,644.20",218.36K,-0.43%
2011-08-08,1713.2,"1,681.70","1,723.40","1,681.70",278.27K,3.72%
2011-08-09,1743.0,"1,719.90","1,782.50","1,717.70",398.59K,1.74%
2011-08-10,1784.3,"1,747.40","1,801.00","1,740.20",296.97K,2.37%
2011-08-11,1751.5,"1,798.00","1,817.60","1,734.50",347.10K,-1.84%
2011-08-12,1742.6,"1,767.50","1,770.90","1,725.80",210.58K,-0.51%
2011-08-15,1758.0,"1,747.10","1,769.30","1,730.80",127.71K,0.88%
2011-08-16,1785.0,"1,768.50","1,790.00","1,763.60",168.06K,1.54%
2011-08-17,1793.8,"1,788.50","1,797.60","1,781.60",137.24K,0.49%
2011-08-18,1822.0,"1,792.20","1,832.00","1,786.80",223.99K,1.57%
2011-08-19,1852.2,"1,827.10","1,881.40","1,824.50",281.31K,1.66%
2011-08-22,1891.9,"1,862.90","1,904.00","1,858.00",253.91K,2.14%
2011-08-23,1861.3,"1,900.20","1,917.90","1,826.00",366.70K,-1.62%
2011-08-24,1757.3,"1,831.50","1,856.80","1,751.60",440.83K,-5.59%
2011-08-25,1763.2,"1,753.00","1,777.50","1,705.40",384.69K,0.34%
2011-08-26,1797.3,"1,776.40","1,832.50","1,759.50",265.24K,1.93%
2011-08-29,1791.6,"1,840.00","1,841.50","1,778.10",186.02K,-0.32%
2011-08-30,1829.8,"1,791.30","1,845.10","1,786.20",184.59K,2.13%
2011-08-31,1831.7,"1,837.60","1,842.70","1,813.60",165.62K,0.10%
2011-09-01,1829.1,"1,826.20","1,833.60","1,815.50",138.08K,-0.14%
2011-09-02,1876.9,"1,827.90","1,887.40","1,826.90",180.28K,2.61%
2011-09-05,1873.3,"1,879.90","1,923.70","1,861.80",414.59K,-0.19%
2011-09-07,1817.6,"1,876.00","1,883.20","1,793.80",316.26K,-2.97%
2011-09-08,1857.5,"1,819.50","1,873.30","1,816.20",218.50K,2.20%
2011-09-09,1859.5,"1,871.90","1,889.10","1,825.50",274.00K,0.11%
2011-09-12,1813.3,"1,862.20","1,865.20","1,804.00",226.77K,-2.48%
2011-09-13,1830.1,"1,816.80","1,847.50","1,794.80",186.09K,0.93%
2011-09-14,1826.5,"1,837.30","1,848.20","1,811.50",172.65K,-0.20%
2011-09-15,1781.4,"1,824.00","1,829.70","1,775.00",237.74K,-2.47%
2011-09-16,1814.7,"1,790.50","1,825.00","1,765.40",190.16K,1.87%
2011-09-19,1778.9,"1,820.00","1,832.90","1,771.00",189.06K,-1.97%
2011-09-20,1809.1,"1,780.90","1,814.30","1,772.00",174.85K,1.70%
2011-09-21,1808.1,"1,806.00","1,819.40","1,781.00",190.87K,-0.06%
2011-09-22,1741.7,"1,782.30","1,789.00","1,723.20",278.04K,-3.67%
2011-09-23,1639.8,"1,739.00","1,757.90","1,631.70",359.50K,-5.85%
2011-09-26,1594.8,"1,660.00","1,666.30","1,535.00",373.46K,-2.74%
2011-09-27,1652.5,"1,629.20","1,679.20","1,616.80",228.89K,3.62%
2011-09-28,1618.1,"1,653.10","1,672.00","1,600.50",218.35K,-2.08%
2011-09-29,1617.3,"1,609.30","1,637.90","1,585.00",193.52K,-0.05%
2011-09-30,1622.3,"1,618.30","1,642.50","1,607.80",152.88K,0.31%
2011-10-03,1657.7,"1,625.10","1,667.00","1,620.00",141.40K,2.18%
2011-10-04,1616.0,"1,662.50","1,681.50","1,597.60",200.94K,-2.52%
2011-10-05,1641.6,"1,626.80","1,648.90","1,596.60",154.70K,1.58%
2011-10-06,1653.2,"1,643.50","1,657.00","1,633.20",124.28K,0.71%
2011-10-07,1635.8,"1,653.40","1,668.00","1,627.60",129.50K,-1.05%
2011-10-10,1670.8,"1,640.50","1,679.70","1,639.90",92.09K,2.14%
2011-10-11,1661.0,"1,678.30","1,686.70","1,655.40",110.06K,-0.59%
2011-10-12,1682.6,"1,664.70","1,693.90","1,662.00",112.77K,1.30%
2011-10-13,1668.5,"1,677.30","1,686.10","1,654.30",115.59K,-0.84%
2011-10-14,1683.0,"1,669.00","1,685.50","1,662.50",95.60K,0.87%
2011-10-17,1676.6,"1,683.80","1,696.80","1,665.40",114.50K,-0.38%
2011-10-18,1652.8,"1,672.50","1,678.20","1,628.20",195.66K,-1.42%
2011-10-19,1647.0,"1,656.40","1,666.90","1,641.10",118.15K,-0.35%
2011-10-20,1612.9,"1,645.30","1,646.50","1,604.70",188.36K,-2.07%
2011-10-21,1636.1,"1,620.90","1,649.80","1,612.80",127.05K,1.44%
2011-10-24,1652.3,"1,643.00","1,663.30","1,636.60",110.14K,0.99%
2011-10-25,1700.4,"1,654.10","1,710.70","1,644.60",195.64K,2.91%
2011-10-26,1723.5,"1,707.10","1,728.00","1,696.50",151.51K,1.36%
2011-10-27,1747.7,"1,726.90","1,751.30","1,707.20",156.35K,1.40%
2011-10-28,1747.2,"1,746.20","1,754.00","1,733.00",107.44K,-0.03%
2011-10-31,1725.2,"1,743.10","1,746.50","1,705.50",122.24K,-1.26%
2011-11-01,1711.8,"1,715.70","1,725.60","1,681.20",174.29K,-0.78%
2011-11-02,1729.6,"1,721.50","1,745.60","1,715.50",148.07K,1.04%
2011-11-03,1765.1,"1,738.90","1,769.50","1,724.00",162.55K,2.05%
2011-11-04,1756.1,"1,766.50","1,766.50","1,749.80",88.47K,-0.51%
2011-11-07,1791.1,"1,756.10","1,799.90","1,754.00",150.46K,1.99%
2011-11-08,1799.2,"1,795.80","1,804.40","1,778.30",133.69K,0.45%
2011-11-09,1791.6,"1,787.40","1,801.10","1,765.10",161.80K,-0.42%
2011-11-10,1759.6,"1,771.00","1,776.90","1,736.60",172.53K,-1.79%
2011-11-11,1788.1,"1,759.60","1,791.10","1,745.00",106.88K,1.62%
2011-11-14,1778.4,"1,789.40","1,797.60","1,774.20",87.59K,-0.54%
2011-11-15,1782.2,"1,782.00","1,787.80","1,760.90",132.68K,0.21%
2011-11-16,1774.3,"1,782.30","1,784.80","1,753.90",172.66K,-0.44%
2011-11-17,1720.2,"1,764.70","1,768.00","1,711.00",229.94K,-3.05%
2011-11-18,1725.1,"1,721.50","1,738.50","1,711.40",147.93K,0.28%
2011-11-21,1678.6,"1,725.10","1,727.40","1,667.10",209.40K,-2.70%
2011-11-22,1702.4,"1,678.50","1,706.40","1,667.50",182.85K,1.42%
2011-11-23,1695.9,"1,699.90","1,710.80","1,677.10",173.33K,-0.38%
2011-11-24,1685.7,"1,693.40","1,702.70","1,672.60",139.44K,-0.60%
2011-11-28,1710.8,"1,685.40","1,722.40","1,684.00",175.53K,1.49%
2011-11-29,1718.9,"1,715.30","1,724.10","1,707.20",158.26K,0.47%
2011-11-30,1750.3,"1,722.70","1,754.70","1,704.30",187.24K,1.83%
2011-12-01,1739.8,"1,752.50","1,758.00","1,737.20",113.56K,-0.60%
2011-12-02,1751.3,"1,748.50","1,767.10","1,741.70",107.01K,0.66%
2011-12-05,1734.5,"1,751.00","1,758.80","1,721.10",117.52K,-0.96%
2011-12-06,1731.8,"1,727.20","1,736.90","1,705.70",133.43K,-0.16%
2011-12-07,1744.8,"1,733.00","1,747.00","1,723.60",105.73K,0.75%
2011-12-08,1713.4,"1,746.80","1,760.50","1,707.80",173.37K,-1.80%
2011-12-09,1716.8,"1,708.90","1,727.90","1,704.90",105.58K,0.20%
2011-12-12,1668.2,"1,716.80","1,718.60","1,660.30",165.10K,-2.83%
2011-12-13,1663.1,"1,668.00","1,681.70","1,625.50",182.89K,-0.31%
2011-12-14,1586.9,"1,631.60","1,645.80","1,565.70",283.56K,-4.58%
2011-12-15,1577.2,"1,580.00","1,596.50","1,562.50",189.92K,-0.61%
2011-12-16,1597.9,"1,573.30","1,603.50","1,572.10",137.43K,1.31%
2011-12-19,1596.7,"1,603.50","1,611.50","1,585.50",121.28K,-0.08%
2011-12-20,1617.6,"1,595.50","1,620.80","1,594.10",101.15K,1.31%
2011-12-21,1613.6,"1,617.20","1,643.70","1,607.70",125.15K,-0.25%
2011-12-22,1610.6,"1,617.10","1,618.60","1,599.10",96.55K,-0.19%
2011-12-23,1606.0,"1,607.80","1,615.60","1,604.00",40.68K,-0.29%
2011-12-27,1595.5,"1,609.20","1,609.20","1,591.10",46.35K,-0.65%
2011-12-28,1564.1,"1,593.90","1,595.00","1,550.90",114.26K,-1.97%
2011-12-29,1540.9,"1,557.10","1,562.80","1,523.90",132.78K,-1.48%
2011-12-30,1566.8,"1,547.30","1,582.80","1,546.20",94.32K,1.68%
2012-01-03,1600.5,"1,571.00","1,608.70","1,566.80",112.94K,2.15%
2012-01-04,1612.7,"1,604.90","1,619.80","1,593.80",154.22K,0.76%
2012-01-05,1620.1,"1,614.40","1,626.80","1,597.70",176.47K,0.46%
2012-01-06,1616.8,"1,622.40","1,632.30","1,609.00",155.21K,-0.20%
2012-01-09,1608.1,"1,617.70","1,624.60","1,605.70",134.39K,-0.54%
2012-01-10,1631.5,"1,612.30","1,641.40","1,609.20",168.41K,1.46%
2012-01-11,1639.6,"1,632.40","1,648.00","1,630.80",144.55K,0.50%
2012-01-12,1647.7,"1,643.50","1,662.90","1,640.90",146.83K,0.49%
2012-01-13,1630.8,"1,649.80","1,650.70","1,625.70",177.53K,-1.03%
2012-01-16,1655.6,"1,635.80","1,668.00","1,631.90",193.66K,1.52%
2012-01-18,1659.9,"1,651.50","1,662.90","1,642.10",157.22K,0.26%
2012-01-19,1654.5,"1,660.70","1,670.60","1,649.20",130.75K,-0.33%
2012-01-20,1664.0,"1,657.00","1,667.30","1,645.20",127.01K,0.57%
2012-01-23,1678.3,"1,665.20","1,681.80","1,663.00",131.46K,0.86%
2012-01-24,1664.5,"1,677.10","1,680.00","1,661.00",137.34K,-0.82%
2012-01-25,1700.1,"1,666.50","1,713.20","1,649.20",240.48K,2.14%
2012-01-26,1726.7,"1,710.90","1,731.50","1,703.00",226.66K,1.56%
2012-01-27,1732.2,"1,720.70","1,739.80","1,714.20",175.02K,0.32%
2012-01-30,1734.4,"1,739.60","1,742.80","1,718.80",133.37K,0.13%
2012-01-31,1740.4,"1,734.40","1,750.60","1,727.00",157.88K,0.35%
2012-02-01,1749.5,"1,739.80","1,754.00","1,735.40",124.54K,0.52%
2012-02-02,1759.3,"1,747.30","1,764.00","1,743.30",142.03K,0.56%
2012-02-03,1740.3,"1,761.70","1,765.90","1,726.20",191.91K,-1.08%
2012-02-06,1724.9,"1,731.00","1,740.90","1,714.00",137.27K,-0.88%
2012-02-07,1748.4,"1,722.50","1,752.60","1,712.60",161.62K,1.36%
2012-02-08,1731.3,"1,747.70","1,754.80","1,726.00",151.08K,-0.98%
2012-02-09,1741.2,"1,734.40","1,755.50","1,728.10",163.24K,0.57%
2012-02-10,1725.3,"1,731.10","1,737.20","1,706.40",178.13K,-0.91%
2012-02-13,1724.9,"1,727.40","1,735.40","1,717.70",103.51K,-0.02%
2012-02-14,1717.7,"1,724.00","1,729.90","1,713.80",148.11K,-0.42%
2012-02-15,1728.1,"1,723.00","1,739.20","1,720.30",140.86K,0.61%
2012-02-16,1728.4,"1,730.10","1,731.60","1,706.70",166.95K,0.02%
2012-02-17,1725.9,"1,730.40","1,737.50","1,718.60",116.80K,-0.14%
2012-02-20,1758.5,"1,728.40","1,761.90","1,727.00",202.41K,1.89%
2012-02-22,1771.3,"1,761.40","1,783.40","1,750.70",176.27K,0.73%
2012-02-23,1786.3,"1,778.30","1,789.50","1,773.30",153.93K,0.85%
2012-02-24,1776.4,"1,782.00","1,784.40","1,771.30",139.75K,-0.55%
2012-02-27,1774.9,"1,776.80","1,781.00","1,762.60",132.50K,-0.08%
2012-02-28,1788.4,"1,770.20","1,792.70","1,767.00",158.91K,0.76%
2012-02-29,1711.3,"1,786.20","1,792.30","1,688.40",343.49K,-4.31%
2012-03-01,1722.2,"1,695.60","1,727.30","1,695.10",239.50K,0.64%
2012-03-02,1709.8,"1,719.70","1,725.40","1,705.40",147.09K,-0.72%
2012-03-05,1703.9,"1,712.40","1,718.00","1,694.40",158.94K,-0.35%
2012-03-06,1672.1,"1,707.40","1,709.80","1,663.40",237.11K,-1.87%
2012-03-07,1683.9,"1,675.00","1,688.70","1,671.70",157.56K,0.71%
2012-03-08,1698.7,"1,685.70","1,704.80","1,683.60",156.22K,0.88%
2012-03-09,1711.5,"1,700.50","1,716.50","1,677.00",206.57K,0.75%
2012-03-12,1699.8,"1,715.00","1,717.40","1,692.50",152.10K,-0.68%
2012-03-13,1694.2,"1,700.80","1,706.20","1,662.10",209.91K,-0.33%
2012-03-14,1642.9,"1,675.20","1,682.80","1,634.70",279.27K,-3.03%
2012-03-15,1659.5,"1,643.20","1,667.40","1,636.20",180.72K,1.01%
2012-03-16,1655.8,"1,657.80","1,664.90","1,639.70",160.61K,-0.22%
2012-03-19,1667.3,"1,659.00","1,670.10","1,652.30",135.04K,0.69%
2012-03-20,1647.0,"1,664.60","1,664.90","1,641.20",154.43K,-1.22%
2012-03-21,1650.3,"1,650.80","1,661.90","1,646.30",139.65K,0.20%
2012-03-22,1642.5,"1,649.60","1,656.60","1,627.50",175.72K,-0.47%
2012-03-23,1662.4,"1,644.10","1,666.30","1,641.50",144.59K,1.21%
2012-03-26,1685.6,"1,662.20","1,693.40","1,655.10",195.61K,1.40%
2012-03-27,1684.9,"1,690.20","1,696.90","1,678.60",175.34K,-0.04%
2012-03-28,1657.9,"1,679.30","1,684.50","1,654.00",193.11K,-1.60%
2012-03-29,1654.9,"1,664.60","1,666.90","1,646.70",163.88K,-0.18%
2012-03-30,1671.9,"1,663.20","1,672.70","1,661.20",111.16K,1.03%
2012-04-02,1679.7,"1,671.50","1,685.40","1,664.40",110.02K,0.47%
2012-04-03,1672.0,"1,678.60","1,682.70","1,640.20",156.00K,-0.46%
2012-04-04,1614.1,"1,645.80","1,649.50","1,613.00",201.94K,-3.46%
2012-04-05,1630.1,"1,622.00","1,634.80","1,620.70",128.05K,0.99%
2012-04-09,1643.9,"1,641.00","1,649.90","1,636.70",83.34K,0.85%
2012-04-10,1660.7,"1,643.00","1,664.80","1,632.50",177.50K,1.02%
2012-04-11,1660.3,"1,660.70","1,663.90","1,653.50",102.79K,-0.02%
2012-04-12,1680.6,"1,660.30","1,681.30","1,651.00",141.53K,1.22%
2012-04-13,1660.2,"1,676.60","1,679.20","1,649.70",127.47K,-1.21%
2012-04-16,1649.7,"1,658.70","1,659.60","1,642.00",114.47K,-0.63%
2012-04-17,1651.1,"1,653.70","1,658.40","1,635.20",142.00K,0.08%
2012-04-18,1639.6,"1,650.80","1,655.20","1,638.10",106.99K,-0.70%
2012-04-19,1641.4,"1,643.00","1,654.90","1,631.20",161.30K,0.11%
2012-04-20,1642.8,"1,643.20","1,648.20","1,638.60",87.03K,0.09%
2012-04-23,1632.6,"1,642.80","1,644.20","1,623.60",125.01K,-0.62%
2012-04-24,1643.8,"1,639.60","1,650.10","1,634.60",107.79K,0.69%
2012-04-25,1642.3,"1,642.20","1,647.60","1,625.00",166.07K,-0.09%
2012-04-26,1660.5,"1,644.50","1,662.00","1,642.50",130.31K,1.11%
2012-04-27,1664.8,"1,657.30","1,668.40","1,651.10",97.63K,0.26%
2012-04-30,1664.2,"1,663.00","1,667.00","1,645.10",115.41K,-0.04%
2012-05-01,1662.4,"1,666.10","1,672.30","1,657.50",105.17K,-0.11%
2012-05-02,1654.0,"1,663.00","1,663.90","1,646.00",129.80K,-0.51%
2012-05-03,1634.8,"1,654.00","1,654.30","1,631.30",151.92K,-1.16%
2012-05-04,1645.2,"1,636.40","1,648.00","1,626.80",144.96K,0.64%
2012-05-07,1639.1,"1,643.30","1,644.00","1,632.20",91.45K,-0.37%
2012-05-08,1604.5,"1,638.90","1,639.50","1,595.50",218.71K,-2.11%
2012-05-09,1594.2,"1,605.90","1,607.00","1,578.50",210.61K,-0.64%
2012-05-10,1595.5,"1,589.70","1,602.20","1,585.00",138.24K,0.08%
2012-05-11,1584.0,"1,593.50","1,595.20","1,572.00",151.01K,-0.72%
2012-05-14,1561.0,"1,585.50","1,585.80","1,555.00",162.29K,-1.45%
2012-05-15,1557.1,"1,557.20","1,564.40","1,541.20",159.33K,-0.25%
2012-05-16,1536.6,"1,544.90","1,552.20","1,526.70",252.56K,-1.32%
2012-05-17,1574.9,"1,538.60","1,579.80","1,538.40",211.54K,2.49%
2012-05-18,1591.9,"1,574.50","1,597.50","1,567.80",176.04K,1.08%
2012-05-21,1588.7,"1,590.20","1,599.00","1,584.50",140.54K,-0.20%
2012-05-22,1576.6,"1,593.00","1,594.40","1,561.00",175.86K,-0.76%
2012-05-23,1548.4,"1,567.40","1,568.50","1,532.80",259.19K,-1.79%
2012-05-24,1557.5,"1,560.80","1,577.70","1,551.00",197.53K,0.59%
2012-05-25,1568.9,"1,557.60","1,573.70","1,550.70",157.34K,0.73%
2012-05-28,1548.7,"1,573.60","1,583.50","1,545.70",259.05K,-1.29%
2012-05-30,1565.7,"1,555.80","1,571.00","1,532.10",273.70K,1.10%
2012-05-31,1564.2,"1,564.10","1,574.60","1,553.00",177.33K,-0.10%
2012-06-01,1622.1,"1,561.80","1,632.00","1,545.50",307.04K,3.70%
2012-06-04,1613.9,"1,626.80","1,629.70","1,610.00",135.24K,-0.51%
2012-06-05,1616.9,"1,619.90","1,624.80","1,612.50",96.22K,0.19%
2012-06-06,1634.2,"1,618.50","1,642.40","1,614.40",184.61K,1.07%
2012-06-07,1588.0,"1,621.40","1,630.70","1,579.40",254.78K,-2.83%
2012-06-08,1591.4,"1,590.30","1,596.30","1,556.40",158.61K,0.21%
2012-06-11,1596.8,"1,602.80","1,609.30","1,582.70",116.64K,0.34%
2012-06-12,1613.8,"1,597.60","1,618.90","1,586.40",149.67K,1.06%
2012-06-13,1619.4,"1,611.10","1,626.00","1,607.00",128.38K,0.35%
2012-06-14,1619.6,"1,619.00","1,629.00","1,610.40",153.14K,0.01%
2012-06-15,1628.1,"1,624.00","1,635.40","1,620.40",130.14K,0.52%
2012-06-18,1627.0,"1,630.00","1,631.30","1,606.90",120.68K,-0.07%
2012-06-19,1623.2,"1,627.30","1,634.30","1,618.10",124.75K,-0.23%
2012-06-20,1615.8,"1,619.30","1,623.60","1,590.50",210.74K,-0.46%
2012-06-21,1565.5,"1,607.70","1,608.20","1,564.80",214.30K,-3.11%
2012-06-22,1566.9,"1,565.70","1,574.10","1,558.60",120.47K,0.09%
2012-06-25,1588.4,"1,572.60","1,589.00","1,566.90",114.46K,1.37%
2012-06-26,1574.9,"1,588.40","1,588.40","1,568.20",103.44K,-0.85%
2012-06-27,1578.4,"1,572.60","1,584.60","1,563.10",115.53K,0.22%
2012-06-28,1550.4,"1,574.60","1,579.60","1,547.60",139.96K,-1.77%
2012-06-29,1604.2,"1,551.80","1,607.80","1,551.30",190.84K,3.47%
2012-07-02,1597.7,"1,599.60","1,603.60","1,587.40",98.94K,-0.41%
2012-07-03,1621.8,"1,597.50","1,625.70","1,595.30",112.15K,1.51%
2012-07-04,1609.4,"1,617.60","1,624.50","1,597.50",172.55K,-0.76%
2012-07-06,1578.9,"1,605.20","1,610.60","1,576.40",161.74K,-1.90%
2012-07-09,1589.1,"1,582.40","1,593.10","1,576.00",98.07K,0.65%
2012-07-10,1579.8,"1,589.10","1,602.00","1,564.40",151.16K,-0.59%
2012-07-11,1575.7,"1,565.80","1,583.40","1,565.50",140.49K,-0.26%
2012-07-12,1565.3,"1,576.30","1,577.90","1,554.40",171.19K,-0.66%
2012-07-13,1592.0,"1,571.20","1,596.50","1,565.60",129.99K,1.71%
2012-07-16,1591.6,"1,591.50","1,594.60","1,577.20",101.75K,-0.03%
2012-07-17,1589.5,"1,588.60","1,598.80","1,571.00",141.89K,-0.13%
2012-07-18,1570.8,"1,583.00","1,585.70","1,567.20",133.07K,-1.18%
2012-07-19,1580.4,"1,573.00","1,591.50","1,572.10",134.87K,0.61%
2012-07-20,1582.8,"1,581.00","1,586.70","1,572.60",122.59K,0.15%
2012-07-23,1577.4,"1,581.60","1,582.40","1,562.00",141.48K,-0.34%
2012-07-24,1576.2,"1,575.90","1,584.00","1,567.80",158.54K,-0.08%
2012-07-25,1608.1,"1,580.20","1,610.00","1,577.90",212.74K,2.02%
2012-07-26,1615.1,"1,604.50","1,621.50","1,600.20",188.62K,0.44%
2012-07-27,1618.0,"1,614.60","1,628.60","1,610.70",197.98K,0.18%
2012-07-30,1624.0,"1,627.50","1,630.00","1,617.60",111.65K,0.37%
2012-07-31,1614.6,"1,625.60","1,631.60","1,614.20",124.77K,-0.58%
2012-08-01,1607.3,"1,617.50","1,621.80","1,595.00",156.11K,-0.45%
2012-08-02,1590.7,"1,602.80","1,618.80","1,586.30",158.56K,-1.03%
2012-08-03,1609.3,"1,592.30","1,609.90","1,588.50",126.86K,1.17%
2012-08-06,1616.2,"1,607.70","1,618.40","1,605.30",79.35K,0.43%
2012-08-07,1612.8,"1,614.50","1,621.30","1,611.00",86.45K,-0.21%
2012-08-08,1616.0,"1,614.70","1,619.50","1,605.90",84.41K,0.20%
2012-08-09,1620.2,"1,615.10","1,621.00","1,612.20",69.24K,0.26%
2012-08-10,1622.8,"1,620.20","1,629.70","1,606.60",112.19K,0.16%
2012-08-13,1612.6,"1,624.70","1,628.20","1,609.70",96.67K,-0.63%
2012-08-14,1602.4,"1,612.60","1,618.90","1,593.60",118.54K,-0.63%
2012-08-15,1606.6,"1,601.20","1,608.80","1,592.10",101.68K,0.26%
2012-08-16,1619.2,"1,605.80","1,622.00","1,603.00",107.46K,0.78%
2012-08-17,1619.4,"1,616.70","1,623.00","1,613.30",77.29K,0.01%
2012-08-20,1623.0,"1,618.50","1,624.70","1,611.80",69.47K,0.22%
2012-08-21,1642.9,"1,623.10","1,643.60","1,620.80",128.72K,1.23%
2012-08-22,1640.5,"1,640.20","1,658.20","1,636.30",138.50K,-0.15%
2012-08-23,1672.8,"1,654.50","1,677.50","1,654.50",157.05K,1.97%
2012-08-24,1672.9,"1,672.60","1,676.30","1,665.10",102.66K,0.01%
2012-08-27,1675.6,"1,673.20","1,679.30","1,665.50",76.96K,0.16%
2012-08-28,1669.7,"1,666.00","1,674.90","1,659.10",105.05K,-0.35%
2012-08-29,1663.0,"1,668.80","1,672.50","1,654.40",112.44K,-0.40%
2012-08-30,1657.1,"1,658.70","1,666.70","1,652.30",96.79K,-0.35%
2012-08-31,1687.6,"1,657.80","1,695.50","1,647.10",195.81K,1.84%
